no;farm_output;agri_land;tot_lab;tot_asset;LFA;hired_lab;rented_land;debt_asset;costs;subs;region;milkprice;price_ind;T
899;34242.58358;12;1940;59401.02405;1;0;0.75;0;27694.7394;0;C;326.7773452;87.19744493;6
900;29103.60201;7.4;3524;141006.3627;1;0;0;0.065354492;16455.86566;0;A;305.9879478;87.19744493;6
901;53689.83612;16;3455;177073.6771;1;0.068017366;0;0;28971.42191;28.87206311;A;325.886199;87.19744493;6
902;54024.73505;25;1940;88488.06594;1;0;1;0;42980.45968;0;C;326.8546262;87.19744493;6
903;19608.73939;14;3910;93539.06738;1;0;0;0.018394857;22864.69311;79.30635557;A;242.3976514;87.19744493;6
904;54404.91926;13;2760;147281.5086;1;0;0;0;29412.44208;0;A;315.1617301;87.19744493;6
905;25109.96954;11.8;1865;103987.6335;1;0;0;0;21061.67021;0;A;307.1973492;87.19744493;6
906;64187.37749;10;4000;156817.3531;1;0;0.5;0;20444.49438;153.8862062;A;376.719524;87.19744493;6
907;28019.08593;17;4800;36468.93933;1;0;0.235294118;0;16820.4694;52.34492437;D;306.6787493;87.19744493;6
908;19108.13375;9.6;2210;82252.66652;1;0;0;0.124867513;10678.31058;49.48333625;B;281.2529092;87.19744493;6
909;62740.46199;25;1940;151637.285;1;0;0.76;0.126149288;49864.77016;0;B;323.096548;87.19744493;6
910;24668.00301;5.05;2036;121630.0602;0;0;0;0;16631.31474;2.981007009;A;294.3615561;87.19744493;6
911;42878.87926;15;3360;164801.4917;1;0;0;0.058793062;24514.09434;0;A;307.7540235;87.19744493;6
912;17489.08487;12.2;3734;90810.90724;1;0;0;0;13203.68823;46.61556497;A;270.0903753;87.19744493;6
913;40021.14862;10.7;3215;137672.4014;1;0;0;0;21630.05338;0;A;299.2279558;87.19744493;6
914;39190.74495;28;3600;14961.94876;1;0;0.714285714;0.058279516;13356.41132;60.45529531;D;269.0349708;87.19744493;6
915;24804.04723;8.66;2971;127867.9069;0;0;0;0.076658014;13070.03493;0;A;287.7819272;87.19744493;6
916;21051.56033;14.05;2300;63358.15673;1;0;0.142348754;0.057425286;15459.54363;251.4581089;B;297.1236076;87.19744493;6
917;41270.60046;11.83;3246;438422.3869;1;0;0;0.037330667;25186.7784;0;A;285.1384616;87.19744493;6
918;19883.37102;6.55;1809;109360.5152;0;0;0;0;14286.40744;9.857297645;A;296.5215853;87.19744493;6
919;12100.04527;7;2200;45879.22538;1;0;0.285714286;0;4904.507712;27.14514445;B;271.136213;87.19744493;6
920;14814.57863;8.92;1996;79447.89123;1;0;0;0;11029.47628;15.30161146;A;297.6514008;87.19744493;6
921;41791.84198;11;2950;145285.1458;1;0;0;0;17035.94451;0;A;301.738039;87.19744493;6
922;15497.88018;8.5;2440;76969.62415;1;0;0;0;11823.26049;42.98659647;A;276.8896518;87.19744493;6
923;27153.76883;13.88;3672;107318.5393;1;0;0;0;24606.79556;0;A;314.5808698;87.19744493;6
924;182396.4252;91.07;7200;311823.4953;1;0.333333333;0.452399253;0;112059.4746;10.94668923;D;274.3743123;87.19744493;6
925;33226.50952;17;4800;47388.81866;1;0;0;0;23194.45675;57.3877478;D;317.1262162;87.19744493;6
926;49185.78163;13;3442;131120.2321;1;0;0;0;22677.20536;0;A;277.580579;87.19744493;6
927;16719.74727;5;3520;59691.54607;1;0;0;0;10197.72396;21.41025478;A;296.2815403;87.19744493;6
928;180320.201;15;4800;270489.9896;1;0;0.066666667;0.141756202;129798.6013;140.2059455;D;331.2046669;87.19744493;6
929;53533.16744;9.25;3480;148216.5103;0;0;0;0;27329.79951;19.09563264;A;314.1154245;87.19744493;6
930;27234.04146;9;2150;120070.9302;1;0;0;0;14348.76162;0;A;302.8187265;87.19744493;6
931;15626.78509;8;3161;94372.65975;1;0;0;0;15567.28805;351.2619925;A;307.0342752;87.19744493;6
932;83988.00644;8.55;4466;329755.4871;0;0;0;0;38822.72701;0;A;322.4522547;87.19744493;6
933;109478.8276;30.9;6615;401340.9408;0;0.29856387;0.517799353;0.023846943;67630.39553;58.43323631;B;315.642565;87.19744493;6
934;29033.17743;8.4;3110;139177.6114;1;0;0;0;19340.00264;2.01517651;A;305.2943102;87.19744493;6
935;67098.87177;5.2;1940;142406.3956;1;0;1;0;49523.29717;0;C;323.7519923;87.19744493;6
936;90581.97411;21;3140;158523.3497;1;0;0;0;46612.9906;0;C;323.9603081;87.19744493;6
937;35459.14294;30;4950;47248.40449;1;0.03030303;0.6;0.075499328;34685.34695;28.41564554;D;292.7418665;87.19744493;6
938;82062.89603;12.6;3657;239456.7669;0;0;0;0.036159666;24857.06964;6.637603789;A;326.2962914;87.19744493;6
939;36158.79379;25;1940;48223.90173;1;0;0.6;0;35771.30395;0;C;327.6780138;87.19744493;6
940;24998.8522;8.71;3445;159339.2828;1;0;0;0.040875183;17412.10679;0;A;286.4733497;87.19744493;6
941;18034.70444;5.36;3815;86668.19974;1;0;0;0;9594.10966;19.97225259;A;267.7401143;87.19744493;6
942;36761.66944;16.5;1660;117305.7161;1;0;0.848484848;0.077013886;34097.6676;0;B;329.9767212;87.19744493;6
943;20484.30805;11;2240;114134.8937;1;0;1;0.467380076;19975.62405;94.88635642;B;299.8719816;87.19744493;6
944;42388.84691;7.34;2160;161165.5419;0;0;0;0;21576.83626;6.016164916;A;255.4084284;87.19744493;6
945;53913.10207;14;3600;145582.1204;1;0;0.285714286;0;26090.01505;109.4508473;D;321.1558333;87.19744493;6
946;43958.36876;10.4;3300;136069.8985;1;0;0;0;19384.23361;0;A;291.1665842;87.19744493;6
947;67903.58048;13;4800;74385.70514;1;0;0.538461538;0.158021004;46183.98855;133.1661234;D;320.2459482;87.19744493;6
948;19708.52225;9.86;3985;101060.6522;1;0;0;0;15600.80427;20.2112208;A;281.0705595;87.19744493;6
949;50321.72986;16;1840;70946.35899;1;0;1;0.312085768;38921.84886;0;B;327.8705716;87.19744493;6
950;102505.7082;14.5;4800;193269.0113;1;0;0.827586207;0.601478597;91473.80192;133.8717709;D;344.3690808;87.19744493;6
951;38472.5251;3.92;2115;100403.5417;1;0;0;0.047205446;14833.66979;0;A;316.2399159;87.19744493;6
952;59648.75908;26;2450;106737.866;1;0.020408163;0.346153846;0;29214.69918;16.98409634;D;312.8190955;87.19744493;6
953;25466.54224;16.4;4080;121184.7205;1;0.272058824;0;0.014358894;16110.32484;0;A;324.9308422;87.19744493;6
954;30052.22191;10;1130;58192.51425;1;0;0.2;0;26936.52934;0;C;330.9577469;87.19744493;6
955;34278.87985;6.25;3355;108577.7425;1;0;0;0;18373.8219;0;A;304.633169;87.19744493;6
956;64306.13694;13.3;4500;154673.1444;1;0;0.37593985;0.019027831;44692.18078;57.72619211;B;315.7546617;87.19744493;6
957;19744.84015;25.71;4800;29055.97301;1;0;0.447296772;0.148743201;18060.54198;78.07123243;D;287.3155206;87.19744493;6
958;64200.63815;12.5;2510;176021.7797;1;0;0;0.001104598;35657.7425;0;A;324.2839597;87.19744493;6
959;38673.41381;3.2;5822;139709.9496;1;0;0;0;18039.54462;175.6309963;A;270.2727352;87.19744493;6
960;86295.26249;10.5;1940;111461.4917;1;0;1;0;61854.02025;0;C;324.7875817;87.19744493;6
961;32345.16775;9.67;3170;115542.9069;0;0;0;0;17955.04069;0;A;328.4489426;87.19744493;6
962;25996.04487;7.5;1940;64714.6606;1;0;0.266666667;0;18514.47202;0;B;328.0941309;87.19744493;6
963;25604.05832;8.59;2900;115484.4704;0;0;0.153667055;0;17391.56216;5.670352692;A;297.3737894;87.19744493;6
964;36641.73721;15.06;3940;158038.308;0;0;0;0;21166.87654;0;A;315.9890599;87.19744493;6
965;74742.37781;10;3180;337826.261;1;0;0;0;39647.4345;119.3059685;A;316.7800406;87.19744493;6
966;42469.0044;19;2587;134793.2137;1;0;0;0;29581.07958;0;A;333.5024774;87.19744493;6
967;59340.40952;20.36;2965;181584.8791;1;0;0;0;25441.03794;12.15894258;A;283.3692989;87.19744493;6
968;13993.44212;6.02;2180;32787.65836;1;0;1;0.098922305;13096.22505;47.34618219;C;282.2530499;87.19744493;6
969;16712.65906;4.94;4050;74856.58067;1;0;0;0;10308.85705;146.0198879;A;294.2134452;87.19744493;6
970;35213.12906;8.3;1800;128682.7349;1;0;0.277108434;0;20321.25403;0;A;288.9215677;87.19744493;6
971;81672.00328;15.31;2875;302017.7699;0;0;0;0.016291415;42240.50996;0;A;326.2074317;87.19744493;6
972;47724.93395;11.7;4125;174138.8712;0;0;0;0.004057814;26136.15302;8.54923368;A;306.6106161;87.19744493;6
973;48700.50342;9.6;1940;90438.18528;1;0;0;0;38239.76024;0;C;325.5502444;87.19744493;6
974;56206.65173;10;1940;56547.75794;1;0;0.05;0.184839672;34179.9696;0;C;328.6041065;87.19744493;6
975;60303.26736;18;2400;79590.18182;0;0;0.444444444;0.142465436;33377.87833;78.99120215;D;311.7250869;87.19744493;6
976;23983.41278;10.44;2100;103914.6897;0;0;0;0;18405.93877;0;A;286.7323701;87.19744493;6
977;38155.00446;41.21;1940;83626.7333;1;0;1;0;34231.91078;0;C;332.7970836;87.19744493;6
978;45337.55912;13.57;2320;105837.3077;0;0;0.397936625;0.035660458;29123.60996;35.25315993;B;294.0442351;87.19744493;6
979;35502.01086;13.31;3320;147714.9369;0;0;0;0.047012536;22789.4497;9.048285736;A;323.7326151;87.19744493;6
980;44959.45418;7.27;1940;84963.00414;1;0;0.793672627;0;24314.95889;0;C;329.893284;87.19744493;6
981;10145.91531;10.4;3290;82314.32202;1;0;0;0.201413925;9866.142539;0;A;310.2746394;87.19744493;6
982;30611.72799;6.91;2670;114952.1024;1;0;0.1447178;0.146846043;15831.25398;60.41967702;B;299.1708379;87.19744493;6
983;64061.85024;15;1940;149571.108;1;0;0.666666667;0;54898.59588;0;C;326.1400204;87.19744493;6
984;44062.64156;14;3000;202844.9731;1;0;0.428571429;0;24342.21227;147.7661231;D;275.9635719;87.19744493;6
985;44292.18821;7.5;1940;172929.5157;1;0;0.533333333;0;33348.3133;0;B;324.314084;87.19744493;6
986;59488.70581;14.5;2585;58292.36623;0;0.071566731;0.413793103;0.248557247;43015.97206;20.76425571;D;292.8392763;87.19744493;6
987;79540.46305;40;4800;93375.55745;1;0;1;0;51951.80974;26.01011421;D;279.3183864;87.19744493;6
988;15061.05064;1.7;2450;40755.27258;0;0;0;0.024154519;8750.25693;1121.676951;B;309.6912481;87.19744493;6
989;17385.12039;9.24;4085;88485.36618;1;0;0;0;13858.29712;9.488635642;A;255.9534065;87.19744493;6
990;101478.4728;11;4810;158674.4662;1;0.002079002;0.090909091;0.010871491;71629.91745;76.64019668;D;311.5513872;87.19744493;6
991;60953.27448;7.5;2920;132959.1;1;0;0;0;37556.16939;101.2526632;B;306.2132324;87.19744493;6
992;36870.00675;6.85;3905;102339.065;1;0;0;0.083373822;18977.62141;0;A;322.8572887;87.19744493;6
993;28218.58334;11.45;2735;43833.8525;1;0;0.3930131;0.036379345;24594.18068;26.29534567;C;307.3287376;87.19744493;6
994;55019.47432;11.8;2480;150576.3615;1;0;0.279661017;0;30286.5184;0;B;328.0013209;87.19744493;6
995;53734.99174;18;3000;119009.1687;1;0;0.555555556;0;39438.60635;151.5589562;D;286.5044209;87.19744493;6
996;38361.65194;11.4;3765;127255.5715;1;0;0;0.029984962;20315.54681;0;A;304.2492575;87.19744493;6
997;31319.87741;14.2;2988;113297.8303;1;0;0;0;19858.15264;0;A;314.6220593;87.19744493;6
998;51593.18651;15;2300;142765.3373;0;0;0.266666667;0.29925368;41594.59909;19.00160112;B;296.2116332;87.19744493;6
999;52849.11803;28.5;1940;141431.2247;1;0;0.824561404;0.088166299;50743.84029;0;B;329.0694846;87.19744493;6
1000;38683.05468;7;1940;85742.03129;1;0;0.142857143;0;20103.95423;0;B;329.0345494;87.19744493;6
1001;97124.43989;27.24;4870;68786.6864;1;0.014373717;1;0.816474042;78772.16423;61.28233489;D;304.580386;87.19744493;6
1002;63901.45675;14.5;1940;136098.7495;1;0;0.344827586;0;39608.23848;0;B;325.2575752;87.19744493;6
1003;37642.70826;7;3040;104313.5855;1;0;0;0.119631658;12465.90615;0;A;302.6903177;87.19744493;6
1004;42055.34151;39;4200;58265.56198;1;0;0.487179487;0.174247601;16175.63552;28.2690848;D;296.518509;87.19744493;6
1005;30432.73809;11.1;3500;105939.6294;1;0;0;0.02675871;21590.52125;25.31617964;A;295.6781212;87.19744493;6
1006;36297.81325;10.4;3130;149222.1123;1;0.012779553;0;0;17768.575;45.90466706;A;313.853623;87.19744493;6
1007;37878.63384;9.5;3600;78617.52511;1;0;0;0;18783.82961;123.4744888;D;286.447699;87.19744493;6
1008;34501.15886;7.5;1940;72033.21153;1;0;0.8;0;24502.96113;0;B;328.6018376;87.19744493;6
1009;50733.00479;8;1940;72679.56761;1;0;0.75;0;37388.21786;0;C;328.1579074;87.19744493;6
1010;31929.77307;3.9;3380;93409.34083;1;0;0;0;18103.2364;21.44456609;A;289.1542217;87.19744493;6
1011;28811.82205;16;3413;96263.0147;1;0;0;0;21996.06336;0;A;304.0835308;87.19744493;6
1012;45902.08978;9.5;2300;116939.8916;1;0;0;0.125031559;29914.67774;80.99274013;B;299.4502137;87.19744493;6
1013;23455.11158;9.98;2702;79467.59748;0;0;0;0;18231.08645;38.01231983;A;270.3626354;87.19744493;6
1014;28068.59881;22.5;1840;92011.22144;1;0;0.866666667;0;25866.43871;0;B;330.386775;87.19744493;6
1015;15719.83111;16;2400;33153.21578;1;0;0.25;0.036203343;16399.01293;11.4302325;D;335.8782102;87.19744493;6
1016;109750.468;23;3810;272230.2516;1;0.157480315;0;0;51492.8173;0;A;313.9307509;87.19744493;6
1017;75043.19081;17.5;1940;159835.123;1;0;0.428571429;0;51610.82378;0;C;326.8399619;87.19744493;6
1018;41511.72037;9;3167;111176.8065;1;0.011682981;0.333333333;0;25038.1505;20.81552548;B;305.3763386;87.19744493;6
1019;51600.21305;10.5;3000;101823.7927;0;0;0.747619048;0;38023.74324;108.0070889;C;296.9972189;87.19744493;6
1020;45964.48973;11.7;3855;200790.9079;1;0;0;0;26849.43929;8.920939492;A;319.3202015;87.19744493;6
1021;47446.81591;32;3880;173557.545;1;0;0.5;0.074008408;53523.9508;46.93968368;C;330.4950702;87.19744493;6
1022;16415.15754;5.13;3582;53326.04926;1;0;0;0;11745.54758;16.3028865;A;260.7196398;87.19744493;6
1023;26311.42236;9.35;2024;132212.0983;0;0;0;0;15615.31241;0;A;285.4713042;87.19744493;6
1024;50380.86406;9;3545;101800.4818;1;0.196050776;0;0.180832945;38258.83693;66.16363457;A;290.6144952;87.19744493;6
1025;21453.86562;10.86;1940;39312.4969;1;0;0;0;24876.03656;0;C;346.1734787;87.19744493;6
1026;116746.0736;12;3880;182901.5995;1;0;0.166666667;0;73643.75773;20.27116232;C;323.7701285;87.19744493;6
1027;52910.28948;13.1;2320;130209.5943;1;0;0.572519084;0.09658768;37966.23199;0;C;327.3295022;87.19744493;6
1028;65629.70379;30;4800;173536.4519;1;0;0.333333333;0.235755426;23810.80257;22.85990745;D;379.1211939;87.19744493;6
1029;21097.76931;15.75;3600;91509.60356;1;0;1;0;12633.04136;41.95730247;D;237.1684817;87.19744493;6
1030;26518.48825;21;1940;85848.93661;1;0;0.142857143;0;30676.57827;0;C;335.9995604;87.19744493;6
1031;165189.4672;19;7200;190559;1;0;0.263157895;0.168760117;86723.33438;111.534046;D;320.7723046;87.19744493;6
1032;60625.48058;11.15;3280;164763.095;0;0;0;0.077125496;24927.62794;0;A;326.3625757;87.19744493;6
1033;23885.99269;7.1;3777;115832.0717;1;0;0;0;14450.62731;101.7740984;A;282.3300461;87.19744493;6
1034;61643.4781;17.3;4105;171194.4603;1;0;0;0.025418672;28805.27448;0;A;284.6518528;87.19744493;6
1035;51783.76661;10.24;3831;152161.5982;0;0;0;0;25799.44056;0;A;313.7105016;87.19744493;6
1036;30791.93187;9;2330;92857.19971;1;0;0.111111111;0.044260169;16287.50257;63.3386704;B;265.5063684;87.19744493;6
1037;128794.4339;8.5;1800;149820.393;1;0;0.294117647;0.304213878;91368.69855;0;C;329.5069433;87.19744493;6
1038;18298.57712;6;1940;35663.07836;1;0;0.666666667;0;9550.173641;0;C;337.3419734;87.19744493;6
1039;18050.81056;8.3;1790;94202.50434;0;0;0;0;13120.63166;0;A;276.4774538;87.19744493;6
1040;83545.16447;33.35;3025;250368.6507;0;0;0.482758621;0;46886.84809;0.601862484;A;323.4671482;87.19744493;6
1041;38612.58648;8;1664;103890.2588;1;0.002403846;0.4375;0.065876631;27785.12207;0;B;330.1716292;87.19744493;6
1042;35318.73078;7;1902;119147.4763;1;0;0;0;18643.27555;0;A;305.1060733;87.19744493;6
1043;25928.13476;12;2400;137944.8116;1;0;0.333333333;0;15324.42238;92.6322479;D;292.5936109;87.19744493;6
1044;61516.18916;30;1940;182867.3339;1;0;0.933333333;0.168789741;59109.2712;0;B;328.7178767;87.19744493;6
1045;98057.34699;26;3880;123019.702;1;0;0.384615385;0;102112.0041;6.237280714;C;324.3641317;87.19744493;6
1046;72145.69254;17;2400;88372.97257;0;0;0;0.263521713;48387.26474;159.3308655;D;321.8390619;87.19744493;6
1047;57561.25577;9.5;4580;141183.616;0;0;0.947368421;0.287773858;31919.70344;175.3535081;B;308.5577308;87.19744493;6
1048;501322.2532;81;9600;877907.9509;1;0;0.987654321;0.090446553;255198.6549;85.52256887;D;324.9751342;87.19744493;6
1049;37008.05624;10.5;2400;106484.0792;1;0;0.619047619;0.169003501;26020.32108;0;D;318.1253476;87.19744493;6
1050;25376.51881;13.5;2795;97921.91494;0;0.055456172;0.925925926;0;27034.05287;49.31297108;C;278.9814097;87.19744493;6
1051;29188.97834;9.5;1416;53877.73781;1;0;1;0.206301155;22216.99874;0;B;325.6541972;87.19744493;6
1052;15280.40979;6.02;2180;29005.77381;1;0;1;0.061402962;11299.66316;69.111591;C;291.8471472;86.02994776;7
1053;54058.1771;13.15;3517;129840.7951;1;0;0.152091255;0.023662912;37388.92767;40.37689202;B;325.3342346;86.02994776;7
1054;220225.4209;50;4860;363458.2501;0;0.012345679;1;0.052486949;81016.45983;200.2699813;D;388.9565493;86.02994776;7
1055;47307.84613;11;1940;110424.3095;1;0;0.181818182;0.117252574;38860.89473;0;B;286.4143981;86.02994776;7
1056;140324.725;30.5;3880;279763.5456;1;0;0.983606557;0.048028282;101956.8018;0;C;287.6792831;86.02994776;7
1057;33919.28087;12;2550;118321.2472;1;0;0.416666667;0;27566.09392;0;A;292.2907397;86.02994776;7
1058;42842.65453;24;3600;100943.5095;1;0;0.6875;0.165182571;22171.00278;134.0153694;D;296.132273;86.02994776;7
1059;64604.11715;10.8;2400;153078.2231;1;0;0;0.254134651;35370.42563;115.4136264;D;317.3240414;86.02994776;7
1060;49911.19086;21.5;1940;133787.5496;1;0;0.76744186;0;37859.76854;0;C;327.4346542;86.02994776;7
1061;54830.84937;48;4800;93537.92034;1;0;0.625;0.35122427;35095.20895;19.21596037;D;284.0599623;86.02994776;7
1062;44800.74804;13.06;2040;143180.981;0;0;0;0;24904.06206;3.924784682;A;305.7681692;86.02994776;7
1063;51795.00971;16;3600;51350.649;1;0;0.5625;0;35019.62654;112.1049201;D;299.3447062;86.02994776;7
1064;134729.3865;17.2;7320;266109.5311;1;0.016393443;0.244186047;0.203684329;80999.58839;268.0722939;D;340.8515109;86.02994776;7
1065;111830.383;38.5;2400;366917.22;1;0;0.493506494;0.551637451;65435.83156;57.46366869;D;324.2665191;86.02994776;7
1066;95196.75585;10;2043;283374.3916;0;0;0;0.012005028;39158.57163;0;A;313.3118881;86.02994776;7
1067;39648.24672;10.85;3461;145871.9342;0;0;0;0;17066.00159;7.481569008;A;317.5380135;86.02994776;7
1068;105635.1346;23;4800;223117.7657;1;0;0.260869565;0.002429343;67123.55672;209.2328226;D;309.3413688;86.02994776;7
1069;16920.33568;7.7;3783;92546.92514;1;0.053661116;0;0.223966837;15426.82268;0;A;275.1961065;86.02994776;7
1070;71294.2651;12.12;3624;206962.6973;0;0;0;0.055077069;35331.32451;2.232536406;A;297.0936217;86.02994776;7
1071;19861.6826;8;3629;115236.2546;1;0;0;0;11045.71216;9.019447082;A;255.8807576;86.02994776;7
1072;71692.34068;17;4800;142158.9399;0;0;0.411764706;0;41564.00476;377.795708;D;312.1828808;86.02994776;7
1073;74849.83596;18;4920;101863.6196;1;0.024390244;0.222222222;0;36146.16691;105.1323392;D;317.6406308;86.02994776;7
1074;34153.15767;9.5;1416;56478.44837;1;0;1;0.142382533;25393.01782;0;B;291.3396126;86.02994776;7
1075;48628.06682;19;3175;143028.4521;1;0;0;0;23247.13155;0;A;309.6698508;86.02994776;7
1076;26620.27793;9.86;3301;124019.3005;1;0;0;0;16071.12092;0;A;280.3311584;86.02994776;7
1077;15312.15183;13.35;2340;63886.8811;1;0;0;0.060988147;12201.9573;20.45708244;B;286.4287038;86.02994776;7
1078;37415.62498;6.85;3555;116102.3907;1;0;0;0.072620919;14753.38554;0;A;314.2678581;86.02994776;7
1079;51200.74886;21;4200;175139.4229;1;0;0;0.088682571;29655.28118;91.55589679;D;301.5892905;86.02994776;7
1080;210967.9735;34;4800;438638.0918;1;0.5;0.411764706;0.079455765;114623.1168;203.1688015;D;339.5580769;86.02994776;7
1081;26349.41014;8.75;1890;94901.90981;0;0;0;0;14329.60991;9.724471247;A;287.7823172;86.02994776;7
1082;53396.06579;13.5;3169;142562.125;1;0.387819501;1;0.081181514;67870.62712;0;B;314.6396884;86.02994776;7
1083;10007.76217;23;3645;66397.09546;1;0.0260631;0;0;11035.39372;0;A;306.5692825;86.02994776;7
1084;23352.50336;7.42;3415;112510.4065;0;0;0;0;18073.72269;0;A;279.6949557;86.02994776;7
1085;205740.4544;24.06;4800;313237.2831;1;0;0.706566916;0.145061822;115184.7346;236.7602383;D;342.2508048;86.02994776;7
1086;69771.06778;14.85;3475;217824.5254;0;0;0;0.016745407;30020.03137;0;A;322.6943088;86.02994776;7
1087;55666.4941;13.5;3600;67108.57187;1;0;1;0.070283817;43115.47341;104.5040663;D;367.9315481;86.02994776;7
1088;36472.12068;20;2310;126563.547;1;0;0.45;0;28891.22056;21.78281559;B;291.6859189;86.02994776;7
1089;56142.3163;8;1940;58307.33956;1;0;0.5;0.103419298;43255.70496;0;C;294.2025179;86.02994776;7
1090;71873.94804;20.5;4800;73004.90524;1;0;0.707317073;0.181474298;37892.72885;302.6446621;D;311.9605003;86.02994776;7
1091;18320.4266;10;956;43693.481;1;0;0;0.340967287;18228.33861;0;B;257.5448329;86.02994776;7
1092;60649.88199;14;4822;104633.4183;1;0.004562422;0.285714286;0.069669194;35516.7071;135.6563739;D;320.0512612;86.02994776;7
1093;112111.765;33.5;3600;163137.8226;1;0;0.179104478;0.160297294;54719.03098;125.5153469;D;309.3564224;86.02994776;7
1094;33149.7988;14.11;3531;145304.8314;0;0;0;0;21540.76751;1.929732069;A;288.8263896;86.02994776;7
1095;17294.38571;5.8;3238;99015.38814;1;0;0;0.029903729;11331.42886;0;A;286.6491328;86.02994776;7
1096;93070.4032;16.71;3467;244937.4178;1;0;0;0;39666.9347;0;A;353.4151753;86.02994776;7
1097;106895.3055;22;4800;181251.6526;1;0;0.318181818;0.08842454;71620.25193;259.0168611;D;315.1271604;86.02994776;7
